id,cnt,gx,gy,gz,ax,ay,az,pls
0,190,148,190,-1436,1466,1940,15782,0
0,191,-176,-306,-686,1552,1884,15786,0
0,192,26,-40,-802,1639,1954,15903,0
0,193,-278,-466,-732,1722,2061,16074,0
0,194,16,-362,-420,1659,2042,16237,0
0,195,128,178,-1056,1355,1998,15870,0
0,196,-224,-584,-894,1382,1966,15519,0
0,197,-52,-686,-306,1710,1963,15430,0
0,198,-18,-30,-560,1800,1936,15910,0
0,199,-268,-6,-848,1622,1970,16401,0
0,200,-198,-52,-328,1563,1914,16391,0
0,201,216,62,-824,1370,1821,16147,0
0,202,-52,-16,-1354,1401,1682,16018,0
0,203,50,248,-502,1624,1714,15967,0
0,204,-166,146,-952,1649,1753,16115,0
0,205,38,-582,-894,1220,1823,16360,0
0,206,160,-504,-1066,1172,1905,16497,0
0,207,138,-376,-974,1570,1989,16581,0
0,208,-120,-456,-1354,1411,1904,16189,0
0,209,-346,158,-962,1077,1897,16080,0
0,210,-54,-468,-594,1219,1995,16035,0
0,211,-64,-434,-1112,1537,2110,16192,0
0,212,320,-62,-778,1569,2171,16580,0
0,213,184,490,-848,1318,2230,16628,0
0,214,-120,-526,-894,1205,2305,16506,0
0,215,116,180,-490,1244,2173,16255,0
0,216,204,248,-1182,1352,2292,16244,0
0,217,-108,-272,-1008,1210,2421,16481,0
0,218,206,-942,-686,965,2475,16290,0
0,219,184,-328,-1586,1056,2430,16248,0
0,220,14,-204,-1412,1224,2398,16385,0
0,221,-100,-308,-906,1172,2361,16481,0
0,222,138,-538,-1090,1014,2452,16553,0
0,223,48,-180,-1204,983,2531,16323,0
0,224,-188,-42,-1412,1039,2637,16058,0
0,225,-32,-954,-1966,1208,2707,16089,0
0,226,60,-4,-1044,1284,2841,16126,0
0,227,148,-562,-1148,1159,2886,15907,0
0,228,-166,-954,-1574,1137,2906,15729,0
0,229,208,-408,-1064,1235,2867,15578,0
0,230,128,-214,-998,1358,2840,15466,0
0,231,38,-616,-1148,1549,2806,15345,0
0,232,82,-584,-860,1577,2789,15459,0
0,233,240,284,-1562,1328,2787,15500,0
0,234,-74,-674,-1366,1309,2675,15573,0
0,235,-224,420,-1066,1361,2625,15586,0
0,236,-264,122,-1250,1404,2705,15553,0
0,237,-268,-666,-1528,1369,2729,15439,0
0,238,-266,-884,-790,1515,2712,15387,0
0,239,-246,-492,-870,1476,2639,15507,0
0,240,-300,-850,-1032,1634,2709,15973,0
0,241,138,-284,-1228,1749,2698,16055,0
0,242,196,-630,-1920,1529,2677,15814,0
0,243,-8,-282,-1228,1245,2553,15428,0
0,244,-110,-712,-1228,1383,2542,15048,0
0,245,218,-770,-1908,1495,2545,15035,0
0,246,230,-906,-1700,1290,2670,15144,0
0,247,-20,-712,-870,1330,2837,15394,0
0,248,218,-548,-1402,1319,2862,15476,0
0,249,-268,-1220,-1598,1478,2825,15288,0
0,250,-74,-746,-1056,1655,2712,15082,0
0,251,16,-930,-1436,1605,2711,15108,0
0,252,-446,-1024,-1632,1595,2791,14854,0
0,253,70,-446,-1182,1409,2808,14769,0
0,254,60,-504,-836,1496,2857,15132,0
0,255,-88,-250,-1562,1737,2819,15170,0
0,256,-190,-354,-1032,1728,2765,15128,0
0,257,-380,-920,-1562,1633,2749,15053,0
0,258,-164,-720,-1756,1698,2769,15206,0
0,259,-322,-720,-1378,1956,2797,15375,0
1,260,-132,-1760,-1770,1598,3153,15550,0
1,261,82,-1044,-2070,1994,3161,15691,0
1,262,486,-1058,-1794,1542,3208,15749,0
1,263,-100,-1058,-2300,1095,3372,15580,0
1,264,172,-250,-2000,1488,3011,15260,0
1,265,748,-712,-2232,1433,3129,15353,0
1,266,272,-1082,-1482,1217,3324,15639,0
1,267,342,-526,-1850,1360,3265,15856,0
1,268,50,-1092,-1724,1538,3113,15787,0
1,269,-134,-896,-1424,1184,3388,15892,0
1,270,-10,-422,-2254,1267,3364,15783,0
1,271,-16,-1194,-2344,1782,3266,15713,0
1,272,206,-238,-1378,1625,3395,15856,0
1,273,4,-1266,-2128,1333,3727,16133,0
1,274,26,-1186,-2082,1739,3605,16163,0
1,275,284,-688,-2542,1532,3715,16123,0
1,276,-32,-988,-2612,1517,3602,16002,0
1,277,-66,-1186,-2186,1726,3283,15967,0
1,278,26,-352,-1966,1802,3146,15899,0
1,279,-176,-1032,-2474,1887,3200,16361,0
1,280,-6,-976,-2414,2052,3204,16422,0
1,281,-120,-652,-1932,1960,3174,16422,0
1,282,306,-284,-2324,1832,3353,16456,0
1,283,14,-1300,-2854,1757,3303,16333,0
1,284,274,-400,-2232,1726,3076,16263,0
1,285,286,-354,-2312,1701,3353,16211,0
1,286,-74,-1010,-3038,1729,3276,15836,0
1,287,-64,-654,-2578,2093,3316,15817,0
1,288,116,-1034,-2624,2150,3285,16167,0
1,289,196,-664,-2680,1677,3368,16214,0
1,290,50,-874,-2150,1614,3366,15790,0
1,291,-32,-1024,-2242,1733,3311,15417,0
1,292,82,-1104,-2912,1648,3527,15169,0
1,293,-76,-676,-2762,1630,3261,15215,0
1,294,308,-444,-2208,2016,3625,15317,0
1,295,-84,-1056,-2540,1961,3935,15313,0
1,296,-280,-712,-2438,1858,3732,15192,0
1,297,162,-1554,-2404,2143,3460,15177,0
1,298,182,-850,-3166,2429,3338,15213,0
1,299,344,-306,-2690,2159,3347,15235,0
1,300,-44,-584,-2774,2090,3382,15207,0
1,301,92,132,-2428,1940,3516,15251,0
1,302,140,98,-2612,1396,3902,15395,0
1,303,-426,-342,-2324,1520,4018,15253,0
1,304,-256,-352,-2220,1942,3707,15475,0
1,305,-100,120,-2428,1739,3697,15679,0
1,306,-64,-826,-2288,1560,3831,15598,0
1,307,140,-1324,-1932,1896,3391,15340,0
1,308,376,-52,-2024,1917,3353,15315,0
1,309,198,-120,-2344,1712,3484,15318,0
1,310,82,-342,-2634,2176,3415,15490,0
1,311,194,780,-2820,2110,3508,15820,0
1,312,-234,-978,-2692,1730,3929,16183,0
1,313,-334,-514,-3108,2181,3724,16117,0
1,314,264,238,-2520,1801,3551,15789,0
1,315,-256,-952,-1712,1265,3762,15434,0
1,316,-604,-884,-2254,1703,3476,15198,0
1,317,116,-224,-1758,1982,3462,15376,0
1,318,240,-100,-1840,1569,3928,15916,0
1,319,-54,-30,-2566,1512,3912,16156,0
1,320,-86,108,-2600,1675,3690,16029,0
1,321,148,-354,-2058,1468,3819,16004,0
1,322,-258,-838,-2578,1273,3806,15794,0
1,323,-30,364,-1700,1528,3575,15480,0
1,324,340,62,-1908,1147,3745,15514,0
1,325,-356,-964,-2392,990,3857,15389,0
1,326,48,62,-2404,1325,3811,15443,0
1,327,-8,-42,-2600,1113,3891,15657,0
1,328,-30,-618,-2300,1119,3982,15554,0
1,329,70,294,-1458,1422,3846,15271,0
1,330,140,-318,-1978,1199,3833,14956,0
1,331,-42,-512,-2450,791,3885,14914,0
1,332,-32,4,-1874,1186,3873,15029,0
1,333,228,-260,-2220,1506,3947,15550,0
1,334,36,190,-2508,929,4186,16126,0
1,335,-256,284,-2312,693,4132,16060,0
1,336,-132,132,-1920,1208,3807,15837,0
1,337,-246,328,-2220,1011,3827,15920,0
1,338,-266,412,-1494,524,4059,15974,0
1,339,38,294,-1816,851,3887,15910,0
1,340,262,-134,-2474,1091,3889,15988,0
1,341,318,606,-2382,329,4174,16271,0
1,342,-380,-608,-2024,492,4048,15934,0
1,343,-74,-422,-2392,1435,3781,15525,0
1,344,410,444,-1932,1015,3869,15759,0
1,345,-30,-572,-1908,167,4153,15837,0
1,346,-480,-570,-2254,1162,3798,15559,0
1,347,182,-110,-2150,1241,3853,15530,0
1,348,-222,-790,-2036,563,4099,15684,0
1,349,-256,-504,-2600,940,3855,15766,0
1,350,296,132,-2300,1358,3854,15693,0
1,351,-198,-606,-2116,740,3992,15949,0
1,352,-502,-420,-2990,805,3887,16092,0
1,353,-246,-572,-2324,873,3715,16018,0
1,354,2,-1242,-2070,555,3852,15742,0
1,355,82,-744,-2842,761,3801,15497,0
1,356,300,-328,-2402,921,3771,15471,0
1,357,104,-666,-1550,649,4087,15958,0
1,358,-232,-964,-2520,855,3975,16111,0
1,359,162,-550,-2300,1007,3787,15939,0
1,360,-98,-408,-1840,554,3868,16019,0
1,361,-20,-1138,-3026,590,3994,16084,0
1,362,-198,-688,-2496,1176,4035,15937,0
1,363,240,-594,-2300,938,4070,16030,0
1,364,38,-930,-2300,313,4361,16019,0
1,365,-74,-1474,-2324,895,4005,15634,0
1,366,196,-860,-2174,1299,4085,15542,0
1,367,104,-666,-2830,528,4265,15782,0
1,368,16,-1056,-2416,777,4130,15765,0
1,369,-212,-1150,-1782,1252,3930,15743,0
1,370,48,-168,-2012,740,4055,15801,0
1,371,216,-1150,-1920,774,4065,15781,0
1,372,204,-52,-1586,1182,4005,15872,0
1,373,-42,-270,-2324,776,4038,15899,0
1,374,-198,-930,-1770,499,4087,15341,0
1,375,-30,-838,-1528,806,3919,15293,0
1,376,4,-364,-1828,683,3983,15271,0
1,377,-30,-642,-1886,562,4122,15383,0
1,378,24,-514,-1678,699,4299,15418,0
1,379,-132,204,-2484,779,4266,15484,0
1,380,206,-480,-2092,666,4170,15503,0
1,381,272,-204,-2024,777,4075,15381,0
1,382,58,-526,-2208,868,4009,15305,0
1,383,250,-434,-1920,760,4026,15477,0
1,384,-108,-666,-1874,621,4164,15549,0
1,385,106,16,-1862,686,4047,15501,0
1,386,308,-434,-1804,747,4084,15304,0
1,387,38,420,-1862,681,4293,15370,0
1,388,140,-88,-1816,745,4440,15583,0
1,389,116,-770,-1620,511,4433,15441,0
1,390,118,-352,-1330,531,4374,15407,0
1,391,228,490,-1908,554,4383,15495,0
1,392,184,-432,-1978,321,4386,15853,0
1,393,60,-328,-1678,37,4305,15992,0
1,394,262,16,-2024,125,4205,15729,0
1,395,-86,-202,-1954,43,4144,15407,0
1,396,2,468,-1540,302,4321,14996,0
1,397,-18,666,-2312,461,4477,14853,0
1,398,72,596,-2346,241,4541,15294,0
1,399,-120,594,-1494,203,4602,15655,0
1,400,354,366,-1908,273,4471,15340,0
1,401,116,52,-2484,500,4372,14906,0
1,402,-42,468,-1942,500,4182,14578,0
1,403,-572,652,-2070,149,4322,14718,0
1,404,-808,342,-2000,-116,4368,15267,0
1,405,-606,722,-2058,-453,4524,15381,0
1,406,-762,1162,-1874,-399,4482,15682,0
1,407,-616,342,-2370,-614,4242,15591,0
1,408,-628,1068,-2116,-436,4159,15495,0
1,409,-652,1102,-1920,-754,4151,15314,0
1,410,-424,872,-2542,-688,4199,15092,0
1,411,-662,584,-1424,-773,4340,15087,0
1,412,-616,652,-2012,-1112,4418,15418,0
1,413,-232,-308,-2092,-1301,4265,15463,0
1,414,-246,628,-1920,-1251,4318,15315,0
1,415,-168,212,-1816,-1257,4364,15434,0
1,416,-280,-134,-2162,-1188,4207,15576,0
1,417,-30,108,-1746,-1018,4275,15553,0
1,418,80,-792,-1586,-1050,4268,15594,0
1,419,298,-410,-2428,-1142,4368,15421,0
1,420,434,168,-1918,-799,4520,15311,0
1,421,286,-688,-2232,-850,4586,14763,0
1,422,-64,-1334,-2634,-1061,4468,14637,0
1,423,480,-270,-1606,-1283,4521,14642,0
1,424,24,-908,-1586,-1026,4703,15083,0
1,425,-10,-1324,-1770,-934,4859,15018,0
1,426,-44,-792,-1978,-938,5030,15023,0
1,427,-224,-862,-1874,-922,5098,15432,0
1,428,-222,-1416,-1794,-996,5229,15656,0
1,429,-324,-388,-1816,-882,5116,15463,0
1,430,-312,-1172,-1574,-691,4954,15317,0
1,431,-458,-596,-2196,-792,4928,15369,0
1,432,-740,-722,-1758,-925,4854,15675,0
1,433,-472,-884,-1966,-704,4964,15755,0
1,434,-472,-238,-2278,-768,5058,15839,0
1,435,-278,-492,-2082,-985,4989,15902,0
1,436,-492,-964,-1782,-882,4959,15879,0
1,437,58,-410,-1608,-656,4996,15473,0
1,438,-10,-584,-1620,-946,4965,15646,0
1,439,-52,-1612,-1274,-1227,4977,15711,0
1,440,-98,-1324,-1494,-1071,4991,15667,0
1,441,-42,-1612,-1044,-1047,5015,15514,0
1,442,-448,-1174,-1032,-1055,4981,15423,0
1,443,-244,-1068,-1782,-695,4951,15429,0
1,444,-188,-308,-1540,-784,4943,15905,0
1,445,-402,-342,-1056,-832,4805,16218,0
1,446,-156,-238,-1112,-666,4754,16084,0
1,447,-324,-1856,-1262,-918,4644,15993,0
1,448,-232,-238,-802,-858,4688,15559,0
1,449,104,-712,-1516,-542,4846,14899,0
1,450,-280,-874,-1056,-781,4763,15174,0
1,451,-18,-560,-940,-1012,4769,15712,0
1,452,-30,-640,-1252,-509,4817,15638,0
1,453,218,-966,-1194,-407,4888,15576,0
1,454,298,-374,-986,-678,4838,15499,0
1,455,60,-190,-894,-502,4782,15276,0
1,456,60,-1518,-894,-219,4832,15173,0
1,457,58,-1358,-916,-368,5114,15555,0
1,458,82,-882,-1182,-713,5259,15856,0
1,459,-322,-918,-1216,-356,5015,15368,0
1,460,48,-354,-548,-415,4954,15196,0
1,461,-86,-432,-928,-608,4886,15275,0
1,462,114,-770,-974,-494,4730,15040,0
1,463,24,-492,-282,-561,4659,14749,0
1,464,-84,-536,-718,-859,4641,14817,0
1,465,-86,-826,-744,-560,4740,15165,0
1,466,-30,-1472,-548,-275,4912,15153,0
1,467,106,-354,-1540,-255,5079,15329,0
1,468,162,-848,-1586,-325,5176,15598,0
1,469,150,-582,-1102,-59,5100,15210,0
1,470,-74,-966,-1412,-98,5058,14468,0
1,471,162,-1278,-1112,-225,5157,14341,0
1,472,-44,-1740,-1182,-185,5302,14785,0
1,473,2,-1290,-1308,-112,5250,15045,0
1,474,140,-1044,-1332,-113,5099,15146,0
1,475,342,-1518,-1308,-238,5179,15559,0
1,476,116,-1520,-1736,93,5101,15728,0
1,477,106,-1114,-2000,258,5275,15488,0
1,478,48,-1150,-1066,-157,5559,15446,0
1,479,-42,-1230,-1448,-402,5564,15593,0
1,480,274,-466,-1402,-331,5618,15673,0
1,481,300,-1032,-892,1,5418,15596,0
1,482,362,-1428,-1424,117,5138,15519,0
1,483,104,-1162,-1332,123,5135,15830,0
1,484,356,-1448,-1088,116,5176,15968,0
1,485,26,-850,-1966,327,5059,15617,0
1,486,252,-952,-1494,436,5041,15366,0
1,487,-30,-1370,-1516,189,4967,15319,0
1,488,556,-1128,-1344,132,4763,15229,0
1,489,328,-1116,-1344,399,4787,14909,0
1,490,128,-1542,-1044,428,4874,15281,0
1,491,60,-1520,-1574,265,4987,15726,0
1,492,-256,-1136,-906,719,5055,15576,0
1,493,-100,-1186,-962,816,5036,15399,0
1,494,-30,-1254,-1378,590,5115,15427,0
1,495,6,-698,-1180,628,4927,15365,0
1,496,194,-978,-1344,758,4902,15275,0
1,497,-224,-1138,-1586,651,4962,15280,0
1,498,-144,-780,-1332,644,4933,15505,0
1,499,-244,-966,-1598,878,4982,15653,0
1,500,-212,-400,-1886,918,5033,15712,0
1,501,-348,-156,-1758,1003,4954,15528,0
1,502,-100,-978,-1804,988,4869,15600,0
1,503,-506,-874,-2000,859,5128,15352,0
1,504,-266,-628,-1758,738,5206,15331,0
1,505,-426,-746,-1620,580,5229,15683,0
1,506,-346,-388,-1482,604,5242,15965,0
1,507,-168,-64,-1782,628,5142,15509,0
1,508,-54,-722,-1298,511,5058,15067,0
1,509,-402,-1068,-2046,302,4910,15098,0
1,510,-232,-272,-1562,266,5045,15101,0
1,511,-120,-214,-1298,347,4854,15262,0
1,512,150,-1532,-1896,26,4724,15328,0
1,513,-190,156,-998,-69,4667,15272,0
1,514,16,-606,-710,320,4620,14763,0
1,515,126,-514,-1816,273,4738,14483,0
1,516,36,-272,-1494,74,4840,14917,0
1,517,-502,-202,-1042,229,4719,15458,0
1,518,104,260,-1504,549,4774,15778,0
1,519,4,-146,-1090,421,4517,15965,0
2,520,-20,-226,294,-3527,-358,17338,0
2,521,2,40,1112,-3672,-300,17013,0
2,522,-66,536,824,-3811,-9,16888,0
2,523,-178,28,156,-3482,-113,16402,0
2,524,-292,-64,640,-3299,-6,16529,0
2,525,-54,166,628,-3372,145,17049,0
2,526,-258,294,294,-3498,-46,16890,0
2,527,-54,-122,664,-3614,-111,16804,0
2,528,-100,74,224,-3366,-167,16294,0
2,529,92,-410,272,-3099,247,16098,0
2,530,160,156,1066,-3590,104,15845,0
2,531,284,328,952,-3187,33,15422,0
2,532,-66,306,756,-2883,260,16356,0
2,533,24,548,1090,-3602,-23,17242,0
2,534,-100,-204,490,-3415,-182,16765,0
2,535,-54,514,1010,-3062,0,16612,0
2,536,14,144,1286,-3508,-168,16100,0
2,537,-144,144,732,-3611,-205,15791,0
2,538,-212,-260,616,-3640,108,15859,0
2,539,-122,236,1078,-3236,364,16205,0
2,540,250,62,364,-3319,520,16775,0
2,541,228,-100,386,-3528,202,16424,0
2,542,-258,-30,1020,-3495,87,15578,0
2,543,-54,-64,686,-3659,366,15009,0
2,544,-66,-572,178,-3585,671,15048,0
2,545,-370,166,594,-3587,855,15590,0
2,546,-20,-260,224,-3600,774,16143,0
2,547,-8,214,-40,-3578,516,15816,0
2,548,306,86,536,-3696,226,15435,0
2,549,-144,-180,248,-3750,91,15234,0
2,550,-34,314,386,-3509,456,15030,0
2,551,94,52,340,-3756,678,15369,0
2,552,36,-168,40,-3817,551,15624,0
2,553,-122,294,64,-3841,482,15502,0
2,554,36,40,490,-3995,342,15339,0
2,555,-224,-260,-52,-3823,379,14870,0
2,556,80,-272,364,-3920,701,15207,0
2,557,-20,-388,824,-4111,541,15696,0
2,558,-54,-526,122,-3979,475,15977,0
2,559,182,444,674,-4098,739,16452,0
2,560,216,698,860,-4026,599,16394,0
2,561,-8,-318,766,-3911,675,16449,0
2,562,160,74,1298,-4462,559,16425,0
2,563,24,-52,1066,-4169,518,15844,0
2,564,-144,166,664,-3870,602,15605,0
2,565,-212,28,1332,-4135,751,16311,0
2,566,-76,-30,1286,-4386,806,17070,0
2,567,272,-376,1458,-4196,588,16796,0
2,568,80,-550,1298,-4100,597,16012,0
2,569,48,282,514,-4119,740,15718,0
2,570,-246,316,1020,-4249,890,15739,0
2,571,36,-226,1528,-4108,893,16001,0
2,572,-324,-18,524,-4309,853,16616,0
2,573,128,-76,802,-4337,876,16860,0
2,574,-224,306,1470,-4323,738,16630,0
2,575,-108,514,860,-4361,614,16272,0
2,576,-100,224,962,-4314,626,15845,0
2,577,-20,514,456,-4291,520,15493,0
2,578,-292,260,616,-4410,487,15556,0
2,579,-234,560,860,-4460,492,15871,0
2,580,-110,178,1262,-4215,528,15567,0
2,581,-278,158,432,-4613,459,15585,0
2,582,14,1010,812,-4295,257,15249,0
2,583,-134,524,1090,-4082,337,14902,0
