id,cnt,gx,gy,gz,ax,ay,az,pls
1,353,-368,-184,-266,-89,18,16057,0
1,354,-30,-126,390,-97,17,16061,0
1,355,198,636,22,-62,34,16053,0
1,356,-140,48,-82,-54,18,16056,0
1,357,-18,278,126,-52,41,16028,0
1,358,-30,-22,-94,-74,46,16039,0
1,359,6,278,-728,-65,38,16080,0
1,360,74,-506,56,-52,6,16026,0
1,361,120,36,506,-71,31,16059,0
1,362,-84,-426,276,-79,38,16052,0
1,363,-176,-196,402,-25,9,15983,0
1,364,-28,-92,-716,-54,38,16050,0
1,365,86,-242,-70,-34,8,16083,0
1,366,-252,406,-440,-67,19,16040,0
1,367,-72,-92,148,-50,48,16031,0
1,368,278,302,724,-85,49,16124,0
1,369,82,-94,-360,-39,11,16038,0
1,370,188,-44,-602,-57,6,16095,0
1,371,52,-610,298,-43,9,16047,0
1,372,74,-218,-14,-63,31,16027,0
1,373,-276,-368,-624,-47,30,15995,0
1,374,-196,-554,102,-61,29,16008,0
1,375,252,-148,436,-41,-20,16030,0
1,376,84,256,148,-85,0,16074,0
1,377,-108,-196,-406,-56,31,16014,0
1,378,-220,232,-532,-31,11,16051,0
1,379,18,-310,252,-50,30,16059,0
1,380,164,116,-24,-49,34,16066,0
1,381,198,336,148,-38,25,15970,0
1,382,-142,336,310,-42,7,16031,0
1,383,164,-414,90,-95,21,16053,0
1,384,94,-310,-648,-24,13,16048,0
1,385,6,116,228,-64,14,15998,0
1,386,176,-68,148,-22,12,16090,0
1,387,-104,200,346,-78,6,16018,0
1,388,-152,-102,-370,-77,12,16013,0
1,389,28,452,-682,-71,8,15984,0
1,390,-198,-564,264,-43,3,16038,0
1,391,-108,-692,-706,-38,20,16077,0
1,392,-184,94,78,-47,-8,16051,0
1,393,-6,-692,368,-85,-3,16032,0
1,394,106,174,206,-58,28,16001,0
1,395,-74,82,-740,-67,40,16036,0
1,396,-86,256,-452,-77,1,16023,0
1,397,-36,-54,-172,-79,16,16084,0
1,398,232,1042,182,-109,42,16091,0
1,399,-196,24,32,-72,13,16055,0
1,400,-106,164,68,-74,9,16017,0
1,401,-332,-866,378,-95,4,16055,0
1,402,-184,-484,-716,-29,13,16049,0
1,403,-332,-126,322,-46,28,16050,0
1,404,-74,-148,-82,-36,33,16036,0
1,405,108,-414,-36,-71,15,16032,0
1,406,-120,-10,-382,-44,30,16139,0
1,407,-94,-22,-198,-65,27,16062,0
1,408,-278,-356,160,-70,21,16074,0
1,409,40,-34,-82,-90,26,16075,0
1,410,96,186,-486,-30,15,16025,0
1,411,-50,-392,356,-64,17,16081,0
1,412,-120,302,160,-70,5,16025,0
1,413,-120,-506,-360,-52,11,16086,0
1,414,72,164,78,-79,21,16106,0
1,415,-154,-414,10,-69,21,16074,0
1,416,-50,-126,-636,-57,33,16045,0
1,417,-60,-738,102,-58,28,15991,0
1,418,-184,186,-70,-57,0,16037,0
1,419,16,-300,-2,-40,-4,16065,0
1,420,188,-762,-406,-81,22,16055,0
1,421,84,372,-462,-70,41,16060,0
1,422,288,-102,90,-48,22,16066,0
1,423,130,278,-164,-77,3,16044,0
1,424,162,-196,-36,-67,6,16005,0
1,425,-38,-56,276,-47,14,16039,0
1,426,-220,-738,-348,-67,10,16075,0
1,427,-120,-184,-716,-71,27,16051,0
1,428,-60,290,-244,-79,65,16085,0
1,429,176,-392,22,-74,30,16005,0
1,430,-60,152,-324,-79,60,15962,0
1,431,-40,-784,310,-40,30,16139,0
1,432,-216,350,392,-51,14,15963,0
1,433,-332,-22,-210,-56,14,16003,0
1,434,-154,-126,-706,-54,-1,16049,0
1,435,-6,-576,-174,-57,11,16098,0
1,436,18,-138,310,-82,-10,16037,0
1,437,4,-138,-82,-32,40,16062,0
1,438,-300,-114,-290,-43,24,16007,0
1,439,96,-44,252,-83,40,15979,0
1,440,-84,-506,126,-60,11,16092,0
1,441,-128,36,-578,-61,61,16068,0
1,442,18,-346,-36,-41,35,16063,0
1,443,-28,-196,-416,-44,18,15990,0
1,444,-142,220,148,-61,50,16042,0
1,445,-86,-252,-590,-61,22,16028,0
1,446,-40,232,-36,-69,17,16045,0
1,447,-378,-658,748,-47,28,16058,0
1,448,-86,-402,-532,-68,24,16029,0
1,449,50,-402,-60,-42,33,16076,0
1,450,72,2,448,-64,-5,16016,0
1,451,-320,-160,-256,-69,26,16030,0
1,452,-106,-10,-706,-33,30,16001,0
1,453,-16,-68,-324,-76,31,16068,0
1,454,-4,174,22,-73,60,16037,0
1,455,-334,-242,-36,-33,37,16063,0
1,456,-118,278,-82,-61,5,16006,0
1,457,300,-206,-140,-56,19,16093,0
1,458,-140,-506,182,-68,-7,16041,0
1,459,-356,-196,-256,-49,38,16064,0
1,460,40,-126,-118,-47,25,16064,0
1,461,108,-322,264,-40,-1,16053,0
1,462,-352,-170,128,-47,26,16071,0
1,463,130,-564,-232,-90,9,16026,0
1,464,-310,-460,-348,-63,12,16026,0
1,465,-162,-680,-324,-54,22,16083,0
1,466,140,-92,-370,-57,-10,16020,0
1,467,160,-462,-256,-95,34,16068,0
1,468,40,-44,414,-76,-9,16035,0
1,469,-96,-576,-2,-51,-14,16067,0
1,470,-38,-450,-970,-45,-7,16030,0
1,471,94,24,-256,-85,31,16025,0
1,472,-160,-170,208,-82,3,16064,0
1,473,-164,418,322,-30,24,16050,0
1,474,-162,-506,206,-47,-9,16050,0
1,475,-94,-356,-198,-23,11,16063,0
1,476,-278,-242,78,-44,25,16094,0
1,477,-252,36,-36,-92,18,16040,0
1,478,62,-530,218,-31,29,16106,0
1,479,-74,60,-2,-55,42,16024,1
1,480,174,-252,-118,-33,17,16040,0
1,481,-184,220,-382,-52,27,16074,0
1,482,-218,-34,-302,-76,15,16056,0
1,483,94,-184,-2,-69,16,16030,0
1,484,108,-668,-336,-79,30,16080,0
1,485,276,-264,-556,-36,10,16098,0
1,486,-208,-56,-498,-63,16,16029,0
1,487,4,-288,160,-50,20,16105,0
1,488,-116,-32,70,-42,19,16054,0
1,489,-194,-194,-380,-41,30,15993,0
1,490,154,348,90,-54,21,16081,0
1,491,-322,268,-210,-54,32,16014,0
1,492,-4,-300,-648,-94,-4,16093,0
1,493,196,12,-128,-61,46,16033,0
1,494,-36,188,12,-51,8,16045,0
1,495,142,-564,-82,-61,15,16075,0
1,496,-130,232,-762,-65,16,16041,0
1,497,74,-692,218,-59,-5,16025,0
1,498,-6,-114,436,-69,-16,16084,0
1,499,62,-622,840,-85,12,16029,0
1,500,-26,-204,104,-68,29,16120,0
1,501,84,-34,-382,-87,27,16047,0
1,502,-218,-506,-106,-77,18,16033,0
1,503,-40,36,-278,-67,28,16068,0
1,504,-16,-252,-578,-64,10,16080,0
1,505,96,-276,276,-85,9,16060,0
1,506,6,-692,-210,-87,17,16004,0
1,507,72,174,-336,-59,-3,16062,0
1,508,-174,70,-406,-62,47,16048,0
1,509,-60,-68,460,-66,34,16032,0
1,510,38,440,368,-56,49,16080,0
1,511,-276,-600,-452,-67,21,16059,0
1,512,-6,-322,-106,-17,32,16046,0
1,513,-130,-600,-118,-53,12,16030,0
1,514,-16,-1178,-474,-43,35,16097,0
1,515,-218,-496,-2,-33,53,16030,0
1,516,72,418,424,-56,48,16000,0
1,517,-96,232,298,-42,40,16035,0
1,518,-298,-564,-220,-69,34,16073,0
1,519,-174,116,-232,-50,26,16021,0
2,520,-344,94,-982,-55,30,16048,0
2,521,-94,-380,598,-41,48,16046,0
2,522,-72,24,-164,-41,36,16062,0
2,523,-128,-426,436,-31,18,15989,0
2,524,-322,-148,472,-43,9,16079,0
2,525,-96,-10,322,-58,-14,16085,0
2,526,216,-394,206,-80,24,16011,0
2,527,410,-80,228,-51,30,16051,0
2,528,-72,-172,264,-65,31,16081,0
2,529,-52,82,-164,-47,2,16021,0
2,530,186,-22,-48,-78,27,16044,0
2,531,-220,-22,56,-94,29,16050,0
2,532,-30,-68,-24,-48,36,16027,0
2,533,-244,-912,160,-65,26,16013,0
2,534,-18,256,114,-75,38,16021,0
2,535,140,568,-290,-107,38,16006,0
2,536,-198,-276,-210,-92,60,16058,0
2,537,96,324,-798,-65,50,16036,0
2,538,-118,-426,-348,-66,4,16003,0
2,539,-4,-876,-174,-70,22,16047,0
2,540,-64,254,114,-38,17,16072,0
2,541,-84,-576,228,-62,23,16040,0
2,542,30,48,-416,-53,7,16038,0
2,543,-244,-646,286,-117,53,16069,0
2,544,-30,-80,114,-57,24,16042,0
2,545,-244,-126,-256,-76,2,16023,0
2,546,16,-414,-210,-69,14,16050,0
2,547,74,382,240,-83,21,16104,0
2,548,-88,-348,-128,-61,34,16080,0
2,549,-196,-252,-428,-80,36,16090,0
2,550,-242,244,68,-60,31,16052,0
2,551,-266,-310,-302,-59,23,16097,0
2,552,-60,-68,126,-53,-2,16064,0
2,553,-264,-44,-336,-84,59,16011,0
2,554,-110,-208,586,-66,23,16025,0
2,555,-198,-438,644,-51,22,16018,0
2,556,230,544,-278,-76,0,16035,0
2,557,-6,-80,378,-73,28,16019,0
